D;Delta;env;chi;eng
2;0.16471453492752278;BP;1;-170.45191728456294
4;0.08070786286425514;BP;1;-169.42633322473725
8;0.03195100207288712;BP;1;-168.74705615288585
16;0.0061471435934961;BP;1;-168.48729527422128
32;0.0005576986894424873;BP;1;-168.4693274575735
2;0.16471453492752278;CTM;4;-170.45065819862188
2;0.16471453492752278;CTM;2;-170.45067053221257
2;0.16471453492752278;CTM;8;-170.45065819862188
4;0.08070786286425514;CTM;4;-169.42424519521225
4;0.08070786286425514;CTM;2;-169.42395645906072
4;0.08070786286425514;CTM;8;-169.42418894718213
8;0.03195100207288712;CTM;2;-168.74438009903912
8;0.03195100207288712;CTM;4;-168.74535906986543
8;0.03195100207288712;CTM;8;-168.74533153391394
16;0.0061471435934961;CTM;2;-168.48567067436974
16;0.0061471435934961;CTM;4;-168.4857659880675
16;0.0061471435934961;CTM;8;-168.48541472234626
32;0.0005576986894424873;CTM;2;-168.46777439991737
32;0.0005576986894424873;CTM;4;-168.46764527832613
