D;Delta;env;chi;eng
2;0.5382694120378293;BP;1;-178.01277541256223
4;0.2901154571860575;BP;1;-175.8273528624196
8;0.17484717839467787;BP;1;-174.31392698623768
16;0.10476986355359574;BP;1;-173.29241475869955
32;0.05511864019900845;BP;1;-172.68340319330804
64;0.025201182560001242;BP;1;-172.41713944584208
4;0.2901154571860575;CTM;2;-175.8300941615846
4;0.2901154571860575;CTM;4;-175.83707835533588
4;0.2901154571860575;CTM;8;-175.83534147385177
8;0.17484717839467787;CTM;2;-174.32457591130307
8;0.17484717839467787;CTM;4;-174.3103051838412
8;0.17484717839467787;CTM;8;-174.3066724500538
16;0.10476986355359574;CTM;2;-173.30339259218826
16;0.10476986355359574;CTM;2;-173.30339259218826
16;0.10476986355359574;CTM;4;-173.29621607931648
32;0.05511864019900853;BP;1;-172.68340319330818
64;0.025201182560001242;BP;1;-172.41713944584208
