D;Delta;env;chi;eng
16;8.624529845082521e-16;BP;1;-145.58222131564702
4;8.624529845082521e-16;BP;1;-145.58222131564702
2;0.10639156998803566;BP;1;-150.9819139970812
8;8.624529845082521e-16;BP;1;-145.58222131564702
32;8.624529845082521e-16;BP;1;-145.58222131564702
2;0.10639156998803566;CTM;2;-150.98186420371152
2;0.10639156998803566;CTM;4;-150.98185007768492
2;0.10639156998803566;CTM;8;-150.98185007768492
4;8.624529845082521e-16;CTM;2;-145.4468246048016
4;8.624529845082521e-16;CTM;4;-145.4468246048016
4;8.624529845082521e-16;CTM;8;-145.4468246048016
8;8.624529845082521e-16;CTM;2;-145.4468246048016
8;8.624529845082521e-16;CTM;4;-145.4468246048016
8;8.624529845082521e-16;CTM;8;-145.4468246048016
16;8.624529845082521e-16;CTM;2;-145.4468246048016
16;8.624529845082521e-16;CTM;4;-145.4468246048016
16;8.624529845082521e-16;CTM;8;-145.4468246048016
32;8.624529845082521e-16;CTM;2;-145.4468246048016
32;8.624529845082521e-16;CTM;4;-145.4468246048016
32;8.624529845082521e-16;CTM;8;-145.4468246048016
32;8.298172769497825e-16;BP;1;-145.582221315647
