D;Delta;env;chi;eng
2;0.21831465116489662;BP;1;-165.96425856382135
4;0.1112965249901865;BP;1;-163.70006097611483
8;0.040152037141491737;BP;1;-162.03288227366406
16;0.006490444799794785;BP;1;-161.52376100504034
32;0.0003937933304070557;BP;1;-161.49739489608606
2;0.21831465116489662;CTM;2;-165.96190213926315
2;0.21831465116489662;CTM;4;-165.96210099877786
2;0.21831465116489662;CTM;8;-165.96210099877786
4;0.1112965249901865;CTM;2;-163.69609583198942
4;0.1112965249901865;CTM;4;-163.69704636563537
4;0.1112965249901865;CTM;8;-163.6970528249469
8;0.040152037141491737;CTM;2;-162.0301734162025
8;0.040152037141491737;CTM;4;-162.03068748487158
8;0.040152037141491737;CTM;8;-162.0303181131116
16;0.006490444799794785;CTM;2;-161.52260919498974
16;0.006490444799794785;CTM;4;-161.5223508117202
32;0.0003937933304070557;CTM;2;-161.49628399757214
16;0.006490444799794785;CTM;8;-161.52124271113547
32;0.0003937933304070557;CTM;4;-161.4956843777325
32;0.0003937933304070557;CTM;8;-161.4951523581995
64;1.3600204577265016e-14;BP;1;-161.4972015801563
