D;Delta;env;chi;eng
2;0.2230713080011103;BP;1;-172.49791002781222
4;0.10925739353375848;BP;1;-170.5905316448131
8;0.053036853150286986;BP;1;-169.84764415273918
16;0.0164893629442647;BP;1;-169.41214967415334
32;0.0029266154866191317;BP;1;-169.34277802796765
64;0.0003282265798912712;BP;1;-169.3392908368615
4;0.10925739353375848;CTM;2;-170.59045620859766
4;0.10925739353375848;CTM;2;-170.59045620859766
4;0.10925739353375848;CTM;4;-170.5905230272705
4;0.10925739353375848;CTM;4;-170.5905230272705
4;0.10925739353375848;CTM;8;-170.59050713755477
4;0.10925739353375848;CTM;8;-170.59050713755477
16;0.0164893629442647;CTM;2;-169.41164467140754
16;0.0164893629442647;CTM;2;-169.41164467140754
16;0.0164893629442647;CTM;4;-169.41141780113426
16;0.0164893629442647;CTM;4;-169.41141780113426
16;0.0164893629442647;CTM;8;-169.41154303725284
16;0.0164893629442647;CTM;8;-169.41154303725284
32;0.0029266154866191317;CTM;2;-169.34249846500637
32;0.0029266154866191317;CTM;2;-169.34249846500637
8;0.053036853150286986;CTM;2;-169.84716382699216
8;0.053036853150286986;CTM;2;-169.84716382699216
8;0.053036853150286986;CTM;4;-169.84700707067
8;0.053036853150286986;CTM;4;-169.84700707067
8;0.053036853150286986;CTM;8;-169.84687694924364
8;0.053036853150286986;CTM;8;-169.84687694924364
32;0.0029266154866191317;CTM;4;-169.34220272400748
32;0.0029266154866191317;CTM;4;-169.34220272400748
32;0.0029266154866191317;CTM;8;-169.3422731773062
32;0.0029266154866191317;CTM;8;-169.3422731773062
32;0.002926615486619079;BP;1;-169.3427780279678
64;0.0003282265798912712;BP;1;-169.3392908368615
