D;Delta;env;chi;eng
2;3.0320712009293607e-16;BP;1;-85.35551560157016
4;3.0320712009293607e-16;BP;1;-85.35551560157016
8;3.0320712009293607e-16;BP;1;-85.35551560157016
32;3.0320712009293607e-16;BP;1;-85.35551560157016
16;3.0320712009293607e-16;BP;1;-85.35551560157016
2;3.0320712009293607e-16;CTM;2;-85.35551560157018
2;3.0320712009293607e-16;CTM;4;-85.35551560157018
2;3.0320712009293607e-16;CTM;8;-85.35551560157018
8;3.0320712009293607e-16;CTM;2;-85.35551560157018
8;3.0320712009293607e-16;CTM;4;-85.35551560157018
8;3.0320712009293607e-16;CTM;8;-85.35551560157018
16;3.0320712009293607e-16;CTM;2;-85.35551560157018
16;3.0320712009293607e-16;CTM;4;-85.35551560157018
16;3.0320712009293607e-16;CTM;8;-85.35551560157018
32;3.0320712009293607e-16;CTM;2;-85.35551560157018
32;3.0320712009293607e-16;CTM;4;-85.35551560157018
32;3.0320712009293607e-16;CTM;8;-85.35551560157018
4;3.0320712009293607e-16;CTM;2;-85.35551560157018
4;3.0320712009293607e-16;CTM;4;-85.35551560157018
4;3.0320712009293607e-16;CTM;8;-85.35551560157018
