D;Delta;env;chi;eng
2;0.206392231327478;BP;1;-174.42688445426475
4;0.10444634973307612;BP;1;-172.70155022004568
8;0.05116658712445507;BP;1;-171.95873692805952
16;0.015657357052603543;BP;1;-171.52778171756563
32;0.00272521581761943;BP;1;-171.45810209551055
64;0.00030376261828204975;BP;1;-171.4547074256015
4;0.10444634973307612;CTM;2;-172.7001878575255
4;0.10444634973307612;CTM;2;-172.7001878575255
4;0.10444634973307612;CTM;4;-172.69980393667504
4;0.10444634973307612;CTM;4;-172.69980393667504
4;0.10444634973307612;CTM;8;-172.69958780129684
4;0.10444634973307612;CTM;8;-172.69958780129684
8;0.05116658712445507;CTM;2;-171.9565846363604
8;0.05116658712445507;CTM;2;-171.9565846363604
8;0.05116658712445507;CTM;4;-171.95731691371606
8;0.05116658712445507;CTM;4;-171.95731691371606
8;0.05116658712445507;CTM;8;-171.95710319473608
8;0.05116658712445507;CTM;8;-171.95710319473608
16;0.015657357052603543;CTM;2;-171.52604950416261
16;0.015657357052603543;CTM;2;-171.52604950416261
16;0.015657357052603543;CTM;4;-171.52616504759774
16;0.015657357052603543;CTM;4;-171.52616504759774
16;0.015657357052603543;CTM;8;-171.52617126720688
16;0.015657357052603543;CTM;8;-171.52617126720688
32;0.00272521581761943;CTM;2;-171.4563308390219
32;0.00272521581761943;CTM;2;-171.4563308390219
32;0.00272521581761943;CTM;4;-171.45615032725132
32;0.00272521581761943;CTM;4;-171.45615032725132
32;0.00272521581761943;CTM;8;-171.4560943015601
32;0.00272521581761943;CTM;8;-171.4560943015601
32;0.002725215817619437;BP;1;-171.4581020955107
