D;Delta;env;chi;eng
2;0.2531525688616362;BP;1;-180.2986656062095
4;0.11542414097699684;BP;1;-178.74044121266502
8;0.0651491878154488;BP;1;-178.19583686757096
16;0.030804394557090185;BP;1;-177.84583806632537
32;0.010146967550506246;BP;1;-177.70530049027704
64;0.002318306818394942;BP;1;-177.6811370503848
4;0.11542414097699684;CTM;2;-178.74281375713633
4;0.11542414097699684;CTM;4;-178.7435379351303
4;0.11542414097699684;CTM;8;-178.7440351066978
16;0.030804394557090185;CTM;2;-177.84602987676988
16;0.030804394557090185;CTM;2;-177.84602987676988
16;0.030804394557090185;CTM;4;-177.8441053742045
16;0.030804394557090185;CTM;4;-177.8441053742045
16;0.030804394557090185;CTM;8;-177.8439284517106
16;0.030804394557090185;CTM;8;-177.8439284517106
32;0.010146967550506246;CTM;2;-177.70546825703727
32;0.010146967550506246;CTM;2;-177.70546825703727
32;0.010146967550506246;CTM;4;-177.70345093693012
32;0.010146967550506246;CTM;4;-177.70345093693012
8;0.0651491878154488;CTM;2;-178.19659041931519
8;0.0651491878154488;CTM;2;-178.19659041931519
8;0.0651491878154488;CTM;4;-178.19508859694665
8;0.0651491878154488;CTM;4;-178.19508859694665
8;0.0651491878154488;CTM;8;-178.19577899681153
8;0.0651491878154488;CTM;8;-178.19577899681153
32;0.010146967550506246;CTM;8;-177.70398425712037
32;0.010146967550506246;CTM;8;-177.70398425712037
