D;Delta;env;chi;eng
4;0.08226878440680907;BP;1;-218.4740924288964
2;0.175282930379423;BP;1;-220.30193559890995
8;0.032547523049465524;BP;1;-217.51345113754698
16;0.006228188726389193;BP;1;-217.1553776503461
32;0.0005654099549437665;BP;1;-217.13216080170767
2;0.175282930379423;CTM;2;-220.30206732794042
2;0.175282930379423;CTM;4;-220.30202544460852
2;0.175282930379423;CTM;8;-220.30202544460852
4;0.08226878440680907;CTM;2;-218.47426581618933
4;0.08226878440680907;CTM;4;-218.47442054820758
4;0.08226878440680907;CTM;8;-218.47441184726665
8;0.032547523049465524;CTM;2;-217.51354950578738
8;0.032547523049465524;CTM;4;-217.51402152885618
8;0.032547523049465524;CTM;8;-217.51387619006982
16;0.006228188726389193;CTM;2;-217.15538829954372
16;0.006228188726389193;CTM;4;-217.15556550070204
16;0.006228188726389193;CTM;8;-217.15553429338027
32;0.0005654099549437665;CTM;2;-217.13215303595462
32;0.0005654099549437665;CTM;4;-217.13225134359453
32;0.0005654099549437665;CTM;8;-217.13229761897756
64;2.023351466693289e-05;BP;1;-217.1318162382873
