D;Delta;env;chi;eng
2;0.21574284415910283;BP;1;-217.6903217359662
4;0.11267046468468209;BP;1;-214.29762879559323
8;0.040845044207598546;BP;1;-211.9380803006457
16;0.0063371419280777415;BP;1;-211.23683659558026
32;0.0003895220973128666;BP;1;-211.20578072079957
2;0.21574284415910283;CTM;2;-217.6902578485388
2;0.21574284415910283;CTM;4;-217.6902790691225
2;0.21574284415910283;CTM;8;-217.6902790691225
8;0.040845044207598546;CTM;2;-211.9380954808381
8;0.040845044207598546;CTM;4;-211.9386130055257
8;0.040845044207598546;CTM;8;-211.93883897387033
16;0.0063371419280777415;CTM;2;-211.23692995064656
16;0.0063371419280777415;CTM;4;-211.23660869878697
4;0.11267046468468209;CTM;2;-214.2973499729262
4;0.11267046468468209;CTM;4;-214.29798761569225
4;0.11267046468468209;CTM;8;-214.2980893805556
16;0.0063371419280777415;CTM;8;-211.2364917691578
32;0.0003895220973128666;CTM;2;-211.20576657656136
32;0.0003895220973128666;CTM;4;-211.2056187020941
32;0.0003895220973128666;CTM;8;-211.20555855148723
32;0.00038952209731287906;BP;1;-211.20578072080104
