D;Delta;env;chi;eng
2;2.835916242854928e-16;BP;1;-85.18819046583872
4;2.835916242854928e-16;BP;1;-85.18819046583872
16;2.835916242854928e-16;BP;1;-85.18819046583872
8;2.835916242854928e-16;BP;1;-85.18819046583872
32;2.835916242854928e-16;BP;1;-85.18819046583872
2;2.835916242854928e-16;CTM;2;-85.18819046583873
2;2.835916242854928e-16;CTM;4;-85.18819046583873
2;2.835916242854928e-16;CTM;8;-85.18819046583873
4;2.835916242854928e-16;CTM;2;-85.18819046583873
4;2.835916242854928e-16;CTM;4;-85.18819046583873
4;2.835916242854928e-16;CTM;8;-85.18819046583873
8;2.835916242854928e-16;CTM;2;-85.18819046583873
8;2.835916242854928e-16;CTM;4;-85.18819046583873
8;2.835916242854928e-16;CTM;8;-85.18819046583873
16;2.835916242854928e-16;CTM;2;-85.18819046583873
16;2.835916242854928e-16;CTM;4;-85.18819046583873
16;2.835916242854928e-16;CTM;8;-85.18819046583873
32;2.835916242854928e-16;CTM;2;-85.18819046583873
32;2.835916242854928e-16;CTM;4;-85.18819046583873
32;2.835916242854928e-16;CTM;8;-85.18819046583873
