D;Delta;env;chi;eng
2;0.13532114274747972;BP;1;-139.20729725409842
4;0.03703590534717545;BP;1;-135.9154823116118
8;1.6670916943505438e-15;BP;1;-135.09016863782875
32;1.6670916943505438e-15;BP;1;-135.09016863782875
16;1.6670916943505438e-15;BP;1;-135.09016863782875
4;0.03703590534717545;CTM;2;-135.9159803885827
8;1.6670916943505438e-15;CTM;2;-135.0830536358356
2;0.13532114274747972;CTM;8;-139.20821458869662
8;1.6670916943505438e-15;CTM;8;-135.08305363716676
8;1.6670916943505438e-15;CTM;4;-135.08305363716676
2;0.13532114274747972;CTM;4;-139.20821458869662
2;0.13532114274747972;CTM;2;-139.2082083926132
16;1.6670916943505438e-15;CTM;4;-135.08305363716676
16;1.6670916943505438e-15;CTM;2;-135.0830536358356
4;0.03703590534717545;CTM;4;-135.91606946241498
32;1.6670916943505438e-15;CTM;2;-135.0830536358356
32;1.6670916943505438e-15;CTM;4;-135.08305363716676
4;0.03703590534717545;CTM;8;-135.9160894734766
16;1.6670916943505438e-15;CTM;8;-135.08305363716676
32;1.6670916943505438e-15;CTM;8;-135.08305363716676
64;1.6670916943505438e-15;BP;1;-135.09016863782875
