D;Delta;env;chi;eng
2;0.15409112729217506;BP;1;-175.16963010908262
4;0.04403773185329292;BP;1;-169.5733759830938
32;1.4726730857496653e-15;BP;1;-168.18012260060416
8;1.4726730857496653e-15;BP;1;-168.18012260060416
16;1.4726730857496653e-15;BP;1;-168.18012260060416
2;0.15409112729217506;CTM;2;-175.1699258606156
2;0.15409112729217506;CTM;4;-175.16990031892092
2;0.15409112729217506;CTM;8;-175.16990031892092
8;1.4726730857496653e-15;CTM;2;-168.1668614234609
8;1.4726730857496653e-15;CTM;4;-168.16686142678788
8;1.4726730857496653e-15;CTM;8;-168.16686142678788
16;1.4726730857496653e-15;CTM;2;-168.1668614234609
16;1.4726730857496653e-15;CTM;4;-168.16686142678788
16;1.4726730857496653e-15;CTM;8;-168.16686142678788
32;1.4726730857496653e-15;CTM;2;-168.1668614234609
32;1.4726730857496653e-15;CTM;4;-168.16686142678788
32;1.4726730857496653e-15;CTM;8;-168.16686142678788
4;0.04403773185329292;CTM;2;-169.5733443057965
4;0.04403773185329292;CTM;4;-169.57343535443235
4;0.04403773185329292;CTM;8;-169.57341800623573
32;1.517531346038274e-15;BP;1;-168.1801226006042
64;1.4726730857496653e-15;BP;1;-168.18012260060416
