D;Delta;env;chi;eng
2;0.41081003784262105;BP;1;-231.10659540941757
4;0.2569889725987763;BP;1;-228.6333101585925
8;0.17467167263404282;BP;1;-226.69493181265165
16;0.10915472637260096;BP;1;-224.9710900210589
32;0.05684956736742451;BP;1;-223.77885530568014
2;0.41081003784262105;CTM;2;-231.10658837670792
2;0.41081003784262105;MPS;2;-231.10688354474277
2;0.41081003784262105;MPS;4;-231.1068600782215
2;0.41081003784262105;CTM;4;-231.10659339290515
2;0.41081003784262105;MPS;8;-231.10686007849125
2;0.41081003784262105;CTM;8;-231.10659339290515
4;0.2569889725987763;MPS;2;-228.63575350074868
4;0.2569889725987763;CTM;2;-228.63364889666107
4;0.2569889725987763;MPS;4;-228.6332049919258
4;0.2569889725987763;CTM;4;-228.63403305280218
4;0.2569889725987763;MPS;8;-228.63323771328123
4;0.2569889725987763;CTM;8;-228.6340365807217
8;0.17467167263404282;CTM;2;-226.6949965928198
8;0.17467167263404282;MPS;2;-226.69670451718434
8;0.17467167263404282;CTM;4;-226.69547010324877
8;0.17467167263404282;MPS;4;-226.695772208132
8;0.17467167263404282;CTM;8;-226.6946740769038
8;0.17467167263404282;MPS;8;-226.6941042096104
16;0.10915472637260096;CTM;2;-224.97206650072886
16;0.10915472637260096;MPS;2;-224.9808878528375
16;0.10915472637260096;CTM;4;-224.97117502756782
16;0.10915472637260096;MPS;4;-224.98109998370887
16;0.10915472637260096;MPS;8;-224.979781582553
16;0.10915472637260096;CTM;8;-224.97411524497699
32;0.05684956736742451;MPS;2;-223.79150844918283
32;0.05684956736742451;CTM;2;-223.77926610710585
32;0.05684956736742451;MPS;4;-223.80036891093138
32;0.05684956736742451;CTM;4;-223.78002887949447
32;0.05684956736742451;MPS;8;-223.79876891402319
32;0.05684956736742451;CTM;8;-223.7826269257386
64;0.0235445759964853;BP;1;-223.22807223314717
