D;Delta;env;chi;eng
2;0.1519532500385692;BP;1;-136.1182192190755
4;0.04295682124086607;BP;1;-131.93161645319773
8;1.6519318422071313e-15;BP;1;-130.92100077288168
32;1.6519318422071313e-15;BP;1;-130.92100077288168
16;1.6519318422071313e-15;BP;1;-130.92100077288168
2;0.1519532500385692;CTM;2;-136.11843020292093
2;0.1519532500385692;CTM;4;-136.1183497227255
2;0.1519532500385692;CTM;8;-136.1183497227255
4;0.04295682124086607;CTM;2;-131.93157317226894
4;0.04295682124086607;CTM;4;-131.93150469416744
4;0.04295682124086607;CTM;8;-131.9314989379491
8;1.6519318422071313e-15;CTM;2;-130.90527522598214
8;1.6519318422071313e-15;CTM;4;-130.9052752169062
8;1.6519318422071313e-15;CTM;8;-130.9052752169062
16;1.6519318422071313e-15;CTM;2;-130.90527522598214
16;1.6519318422071313e-15;CTM;4;-130.9052752169062
16;1.6519318422071313e-15;CTM;8;-130.9052752169062
32;1.6519318422071313e-15;CTM;2;-130.90527522598214
32;1.6519318422071313e-15;CTM;4;-130.9052752169062
32;1.6519318422071313e-15;CTM;8;-130.9052752169062
32;1.6278702294891306e-15;BP;1;-130.9210007728817
