D;Delta;env;chi;eng
4;0.03291113330136489;BP;1;-131.59879001686593
8;1.910014736075905e-15;BP;1;-130.90990230812292
32;1.910014736075905e-15;BP;1;-130.90990230812292
2;0.12990718476713506;BP;1;-134.02119804749444
4;0.03291113330136489;MPS;2;-131.60057071992796
4;0.03291113330136489;MPS;4;-131.59920279044516
4;0.03291113330136489;CTM;2;-131.59881632865884
4;0.03291113330136489;MPS;8;-131.5989659452346
8;1.910014736075905e-15;MPS;2;-130.90988908618075
4;0.03291113330136489;CTM;4;-131.59903595875875
8;1.910014736075905e-15;CTM;2;-130.90698331273663
8;1.910014736075905e-15;CTM;4;-130.90698331586592
16;1.910014736075905e-15;BP;1;-130.90990230812292
4;0.03291113330136489;CTM;8;-131.59898527672672
8;1.910014736075905e-15;CTM;8;-130.90698331586592
8;1.910014736075905e-15;MPS;4;-130.909904122144
32;1.910014736075905e-15;CTM;2;-130.90698331273663
32;1.910014736075905e-15;MPS;2;-130.90988908618075
32;1.910014736075905e-15;CTM;4;-130.90698331586592
32;1.910014736075905e-15;CTM;8;-130.90698331586592
32;1.910014736075905e-15;MPS;4;-130.909904122144
2;0.12990718476713506;MPS;2;-134.02142437996616
2;0.12990718476713506;MPS;4;-134.02249740250824
2;0.12990718476713506;MPS;8;-134.0224973934498
2;0.12990718476713506;CTM;2;-134.02188927665378
2;0.12990718476713506;CTM;4;-134.02204756898186
2;0.12990718476713506;CTM;8;-134.02204756898186
8;1.910014736075905e-15;MPS;8;-130.90992143945704
16;1.910014736075905e-15;CTM;2;-130.90698331273663
16;1.910014736075905e-15;MPS;2;-130.90988908618075
16;1.910014736075905e-15;CTM;4;-130.90698331586592
16;1.910014736075905e-15;CTM;8;-130.90698331586592
16;1.910014736075905e-15;MPS;4;-130.909904122144
32;1.910014736075905e-15;MPS;8;-130.90992143945704
16;1.910014736075905e-15;MPS;8;-130.90992143945704
64;1.9960720110955307e-15;BP;1;-130.90990230812287
64;1.9960720110955307e-15;BP;1;-130.90990230812287
