D;Delta;env;chi;eng
4;0.08611111171139384;BP;1;-165.43815530927688
2;0.17468383665089196;BP;1;-166.84999812174848
8;0.03420792221537229;BP;1;-164.6658031502109
16;0.006345336814095543;BP;1;-164.37596685674274
32;0.0005768632354983611;BP;1;-164.35910646477654
2;0.17468383665089196;CTM;2;-166.84977811612862
2;0.17468383665089196;CTM;4;-166.84978060071768
2;0.17468383665089196;CTM;8;-166.84978060071768
4;0.08611111171139384;CTM;2;-165.43807223061708
4;0.08611111171139384;CTM;4;-165.43796644582733
4;0.08611111171139384;CTM;8;-165.4379787106418
8;0.03420792221537229;CTM;2;-164.6656032173603
8;0.03420792221537229;CTM;4;-164.66547072240886
8;0.03420792221537229;CTM;8;-164.66542590131303
16;0.006345336814095543;CTM;2;-164.37604110240162
16;0.006345336814095543;CTM;4;-164.37578030726934
16;0.006345336814095543;CTM;8;-164.37571776187363
32;0.0005768632354983611;CTM;2;-164.35919210327899
32;0.0005768632354983611;CTM;4;-164.35898489889766
32;0.0005768632354983611;CTM;8;-164.35888472402937
64;2.0335707458391996e-05;BP;1;-164.35885485678358
32;0.000576863235498383;BP;1;-164.359106464777
64;2.0335707458391996e-05;BP;1;-164.35885485678358
64;2.0335707458391996e-05;BP;1;-164.35885485678358
