D;Delta;env;chi;eng
2;0.16571068092813226;BP;1;-169.0331970744902
4;0.08425081495614059;BP;1;-167.69659855080226
8;0.03362958079859064;BP;1;-166.92327925953822
16;0.006062645408269736;BP;1;-166.63115091823113
32;0.0005439809494707823;BP;1;-166.61400313767888
2;0.16571068092813226;CTM;2;-169.03102676332057
2;0.16571068092813226;CTM;4;-169.03134001708557
2;0.16571068092813226;CTM;8;-169.03134001708557
8;0.03362958079859064;CTM;2;-166.92123241869203
8;0.03362958079859064;CTM;4;-166.92140074925672
8;0.03362958079859064;CTM;8;-166.9213033371713
4;0.08425081495614059;CTM;2;-167.69522989575154
4;0.08425081495614059;CTM;4;-167.6951828790724
4;0.08425081495614059;CTM;8;-167.69519286507565
16;0.006062645408269736;CTM;2;-166.63024187779166
16;0.006062645408269736;CTM;4;-166.6309092216852
16;0.006062645408269736;CTM;8;-166.63073731119056
32;0.0005439809494707823;CTM;2;-166.61315031613069
32;0.0005439809494707823;CTM;4;-166.61355228528748
32;0.0005439809494707823;CTM;8;-166.61324962648698
