D;Delta;env;chi;eng
2;0.4195107469838035;BP;1;-227.9458253010057
2;0.4195107469838035;CTM;2;-227.94578077897137
2;0.4195107469838035;MPS;2;-227.9454997634627
2;0.4195107469838035;CTM;4;-227.94578941532592
2;0.4195107469838035;MPS;4;-227.94545045501346
2;0.4195107469838035;CTM;8;-227.94578941532592
2;0.4195107469838035;MPS;8;-227.94545045506854
4;0.27240620136048027;BP;1;-224.5801276697956
4;0.27240620136048027;CTM;2;-224.57982931509622
4;0.27240620136048027;MPS;2;-224.58071667859008
4;0.27240620136048027;MPS;4;-224.57939164116883
4;0.27240620136048027;CTM;4;-224.58009869240476
4;0.27240620136048027;MPS;8;-224.57868904498716
4;0.27240620136048027;CTM;8;-224.58001596026224
8;0.1772626904119865;BP;1;-221.72043249134157
8;0.1772626904119865;MPS;2;-221.72551300943292
8;0.1772626904119865;CTM;2;-221.71863842601675
8;0.1772626904119865;MPS;4;-221.72370761407294
8;0.1772626904119865;CTM;4;-221.71979455913737
8;0.1772626904119865;MPS;8;-221.72287279230835
8;0.1772626904119865;CTM;8;-221.71889858757476
16;0.10259514648819615;BP;1;-219.4742911116154
16;0.10259514648819615;CTM;2;-219.47521452276163
16;0.10259514648819615;MPS;2;-219.4834776924881
16;0.10259514648819615;MPS;4;-219.48414434329317
16;0.10259514648819615;CTM;4;-219.4754717588495
16;0.10259514648819615;MPS;8;-219.48075491308407
16;0.10259514648819615;CTM;8;-219.47668262592998
32;0.04755044977167057;BP;1;-218.09812639722676
32;0.04755044977167057;MPS;2;-218.11128127850142
32;0.04755044977167057;CTM;2;-218.0982745178714
32;0.04755044977167057;MPS;4;-218.1192882069202
32;0.04755044977167057;CTM;4;-218.09856552718253
32;0.04755044977167057;MPS;8;-218.11583053056376
32;0.04755044977167057;CTM;8;-218.10177069497715
64;0.016766568986063095;BP;1;-217.5784931880404
64;0.016766568986063095;BP;1;-217.5784931880404
