D;Delta;env;chi;eng
2;0.3147054541410472;BP;1;-189.87857545406803
4;0.1056353220040679;BP;1;-189.61901249895382
8;0.07324298034065392;BP;1;-189.52912979846602
16;0.05610563806940299;BP;1;-189.46301590241657
32;0.04187586389144221;BP;1;-189.40097529378417
2;0.3147054541410472;CTM;2;-189.87861071723654
2;0.3147054541410472;MPS;2;-189.88073634686884
2;0.3147054541410472;CTM;4;-189.87861082528724
2;0.3147054541410472;MPS;4;-189.88074829237937
2;0.3147054541410472;CTM;8;-189.87861082528724
2;0.3147054541410472;MPS;8;-189.88074858829785
4;0.1056353220040679;CTM;2;-189.61929584492609
4;0.1056353220040679;MPS;2;-189.61961829983673
4;0.1056353220040679;CTM;4;-189.6192864246766
4;0.1056353220040679;MPS;4;-189.62573690007196
4;0.1056353220040679;CTM;8;-189.61928545814996
4;0.1056353220040679;MPS;8;-189.62505335820202
8;0.07324298034065392;CTM;2;-189.52866882235122
8;0.07324298034065392;MPS;2;-189.55031594405116
8;0.07324298034065392;MPS;4;-189.54176559441686
8;0.07324298034065392;CTM;4;-189.52801997043716
8;0.07324298034065392;MPS;8;-189.54218641959935
8;0.07324298034065392;CTM;8;-189.5278842646466
16;0.05610563806940299;CTM;2;-189.460904555641
16;0.05610563806940299;MPS;2;-189.4607228241647
16;0.05610563806940299;MPS;4;-189.4494373062843
16;0.05610563806940299;CTM;4;-189.46089413657552
16;0.05610563806940299;MPS;8;-189.46342712988493
16;0.05610563806940299;CTM;8;-189.4601944370584
32;0.04187586389144221;MPS;2;-183.682616138704
32;0.04187586389144221;MPS;4;-189.3805467185749
32;0.04187586389144221;CTM;2;-189.4017159528871
32;0.04187586389144221;CTM;4;-189.4012143213903
32;0.04187586389144221;MPS;8;-189.39640333681717
64;0.02841141418582056;BP;1;-189.34427653848454
64;0.02841141418582056;BP;1;-189.34427653848454
