D;Delta;env;chi;eng
2;0.40935919693699396;BP;1;-218.50507544766657
2;0.40935919693699396;MPS;2;-218.5054658713289
2;0.40935919693699396;CTM;2;-218.50393042782653
2;0.40935919693699396;MPS;4;-218.50571399230589
2;0.40935919693699396;CTM;4;-218.5038225789113
2;0.40935919693699396;MPS;8;-218.50571425920685
2;0.40935919693699396;CTM;8;-218.5038225789113
4;0.20204376758812626;BP;1;-214.2561706217519
4;0.20204376758812626;CTM;2;-214.25274100627894
4;0.20204376758812626;MPS;2;-214.25319857453917
4;0.20204376758812626;MPS;4;-214.25259587487665
4;0.20204376758812626;CTM;4;-214.25078678928884
4;0.20204376758812626;MPS;8;-214.25142276261977
4;0.20204376758812626;CTM;8;-214.25090305246098
8;0.10640316437558028;BP;1;-211.60147203827077
8;0.10640316437558028;CTM;2;-211.59890379018486
8;0.10640316437558028;MPS;2;-211.6030112607913
8;0.10640316437558028;CTM;4;-211.6007177757097
8;0.10640316437558028;MPS;4;-211.60278238564615
8;0.10640316437558028;CTM;8;-211.59968151415453
8;0.10640316437558028;MPS;8;-211.60093991662933
16;0.04727974905401716;BP;1;-210.17273518266663
16;0.04727974905401716;CTM;2;-210.1697028768598
16;0.04727974905401716;MPS;2;-210.17540012219334
16;0.04727974905401716;MPS;4;-210.17218447332172
16;0.04727974905401716;CTM;4;-210.17018522925798
16;0.04727974905401716;MPS;8;-210.17006914176537
32;0.014498831297278861;BP;1;-209.6267190892511
16;0.04727974905401716;CTM;8;-210.17002367398126
32;0.014498831297278861;MPS;2;-209.6276370503224
32;0.014498831297278861;CTM;2;-209.62310806105143
32;0.014498831297278861;MPS;4;-209.62617777119513
32;0.014498831297278861;CTM;4;-209.62270471644615
32;0.014498831297278861;MPS;8;-209.62482909111293
32;0.014498831297278861;CTM;8;-209.62356729988267
64;0.0029693444294888577;BP;1;-209.53737297198197
64;0.0029693444294888577;BP;1;-209.53737297198197
