D;Delta;env;chi;eng
2;0.17929753988752217;BP;1;-160.60270482067648
4;0.08834877713596803;BP;1;-158.50475447365875
8;0.02233158285070804;BP;1;-156.86146509000346
16;0.001740136334351158;BP;1;-156.6301200466779
32;9.261412972349486e-15;BP;1;-156.62728910575947
2;0.17929753988752217;CTM;2;-160.60110493791993
2;0.17929753988752217;CTM;4;-160.60109708358982
2;0.17929753988752217;CTM;8;-160.60109708358982
8;0.02233158285070804;CTM;4;-156.85970112781666
8;0.02233158285070804;CTM;2;-156.8597660335019
8;0.02233158285070804;CTM;8;-156.85955832390405
4;0.08834877713596803;CTM;2;-158.5015848530977
4;0.08834877713596803;CTM;4;-158.501390683344
4;0.08834877713596803;CTM;8;-158.5014127068225
16;0.001740136334351158;CTM;2;-156.6293847928799
16;0.001740136334351158;CTM;4;-156.62879610936483
16;0.001740136334351158;CTM;8;-156.6283035972204
32;9.261412972349486e-15;CTM;2;-156.62667186674787
32;9.261412972349486e-15;CTM;4;-156.62663036943314
32;9.261412972349486e-15;CTM;8;-156.6263835707965
