D;Delta;env;chi;eng
2;0.1625939517338683;BP;1;-205.76768376214332
8;0.017965623171753937;BP;1;-201.13459917895207
4;0.07509002204533455;BP;1;-202.68334268191592
16;0.0012535815459335244;BP;1;-200.93381166198668
32;9.592068006524489e-15;BP;1;-200.9319611946482
2;0.1625939517338683;CTM;2;-205.76775157004457
2;0.1625939517338683;CTM;4;-205.76774815354486
2;0.1625939517338683;CTM;8;-205.76774815354486
4;0.07509002204533455;CTM;2;-202.68297862174228
4;0.07509002204533455;CTM;4;-202.6830032415591
4;0.07509002204533455;CTM;8;-202.68299475328507
8;0.017965623171753937;CTM;2;-201.13435864235527
8;0.017965623171753937;CTM;4;-201.13436863651276
8;0.017965623171753937;CTM;8;-201.13441044325253
16;0.0012535815459335244;CTM;2;-200.9338016269598
16;0.0012535815459335244;CTM;4;-200.93375300171581
16;0.0012535815459335244;CTM;8;-200.93370314170204
32;9.592068006524489e-15;CTM;2;-200.93195638879018
32;9.592068006524489e-15;CTM;4;-200.9318237116674
32;9.592068006524489e-15;CTM;8;-200.9318946558867
32;9.600573875937597e-15;BP;1;-200.93196119464943
64;9.592068006524489e-15;BP;1;-200.9319611946482
