D;Delta;env;chi;eng
2;0.25126277400698654;BP;1;-221.5381647363916
4;0.12481848381838687;BP;1;-217.82433026514644
8;0.053925565804224425;BP;1;-215.80398625166478
16;0.012914300197159476;BP;1;-214.90666466653283
32;0.0015401497527212046;BP;1;-214.81108958476113
4;0.12481848381838687;CTM;2;-217.8251262209924
4;0.12481848381838687;CTM;4;-217.82540573225006
4;0.12481848381838687;CTM;8;-217.82544552353733
2;0.25126277400698654;CTM;2;-221.5383924643345
2;0.25126277400698654;CTM;4;-221.5383873313047
2;0.25126277400698654;CTM;8;-221.5383873313047
8;0.053925565804224425;CTM;2;-215.80386069239597
8;0.053925565804224425;CTM;4;-215.80436669601409
8;0.053925565804224425;CTM;8;-215.80435324772995
16;0.012914300197159476;CTM;2;-214.90617603259454
16;0.012914300197159476;CTM;4;-214.90605395655268
16;0.012914300197159476;CTM;8;-214.90605202677241
32;0.0015401497527212046;CTM;2;-214.8106285835001
32;0.0015401497527212046;CTM;4;-214.81050194956464
32;0.0015401497527212046;CTM;8;-214.81051443737144
64;7.673022880234258e-05;BP;1;-214.80860706678058
