D;Delta;env;chi;eng
2;0.29286004097324103;BP;1;-190.54593915050992
4;0.12750897128465224;BP;1;-190.21173196869825
8;0.08928080491357265;BP;1;-190.02754065039917
16;0.06694750531422179;BP;1;-189.9011800891135
32;0.046990895550824426;BP;1;-189.77132048712326
2;0.29286004097324103;CTM;2;-190.547065535773
2;0.29286004097324103;MPS;2;-190.54730348718144
2;0.29286004097324103;CTM;4;-190.54706673264806
2;0.29286004097324103;MPS;4;-190.54716370959034
2;0.29286004097324103;CTM;8;-190.54706673264806
2;0.29286004097324103;MPS;8;-190.54716371208724
4;0.12750897128465224;CTM;2;-190.20492893117353
4;0.12750897128465224;MPS;2;-190.20708124838623
4;0.12750897128465224;CTM;4;-190.20287201847106
4;0.12750897128465224;MPS;4;-190.20409738567983
4;0.12750897128465224;CTM;8;-190.20293442551298
4;0.12750897128465224;MPS;8;-190.20394200933248
8;0.08928080491357265;CTM;2;-190.03567102632317
8;0.08928080491357265;MPS;2;-190.03844645624054
8;0.08928080491357265;CTM;4;-190.02659309479597
8;0.08928080491357265;MPS;4;-190.0236594386022
8;0.08928080491357265;CTM;8;-190.02433834031777
8;0.08928080491357265;MPS;8;-190.022321146181
16;0.06694750531422179;CTM;2;-189.91022204426122
16;0.06694750531422179;MPS;2;-189.89957486561352
16;0.06694750531422179;CTM;4;-189.90561766051994
16;0.06694750531422179;MPS;4;-189.89430544837455
16;0.06694750531422179;MPS;8;-189.8941749744845
16;0.06694750531422179;CTM;8;-189.89841468929373
32;0.046990895550824426;MPS;2;-189.7674112337573
32;0.046990895550824426;CTM;2;-189.78018235830498
32;0.046990895550824426;MPS;4;-189.7712829204969
32;0.046990895550824426;CTM;4;-189.77630307322127
32;0.046990895550824426;MPS;8;-189.755609042955
32;0.046990895550824426;CTM;8;-189.77485080260178
64;0.02864037134222676;BP;1;-189.65566022414677
64;0.02864037134222676;BP;1;-189.65566022414677
