D;Delta;env;chi;eng
4;0.06770982674002789;BP;1;-149.76170954551316
2;0.15327992475204288;BP;1;-152.2289410529541
8;0.00856400428330435;BP;1;-148.18225166541964
32;4.566500783035999e-15;BP;1;-148.1274976993663
16;4.566500783035999e-15;BP;1;-148.1274976993663
2;0.15327992475204288;CTM;2;-152.2251135124278
2;0.15327992475204288;CTM;4;-152.2250385800203
2;0.15327992475204288;CTM;8;-152.2250385800203
4;0.06770982674002789;CTM;2;-149.7606938233189
4;0.06770982674002789;CTM;4;-149.76098138009792
4;0.06770982674002789;CTM;8;-149.76106306913803
8;0.00856400428330435;CTM;2;-148.18241628423772
8;0.00856400428330435;CTM;4;-148.18263528365594
8;0.00856400428330435;CTM;8;-148.18242297228514
16;4.566500783035999e-15;CTM;2;-148.12755450453386
16;4.566500783035999e-15;CTM;4;-148.12741768893954
16;4.566500783035999e-15;CTM;8;-148.12741768893952
32;4.566500783035999e-15;CTM;2;-148.12755450453386
32;4.566500783035999e-15;CTM;4;-148.12741768893954
32;4.566500783035999e-15;CTM;8;-148.12741768893952
