D;Delta;env;chi;eng
4;0.09251028898098052;BP;1;-161.24816880495425
8;0.03168850533147638;BP;1;-160.1035604838326
2;0.18510055053887742;BP;1;-162.9598595103866
16;0.004812198803091676;BP;1;-159.79515389210684
32;0.000262173148839331;BP;1;-159.78204164567757
2;0.18510055053887742;CTM;2;-162.95957145796407
2;0.18510055053887742;CTM;4;-162.95959050761016
2;0.18510055053887742;CTM;8;-162.95959050761016
4;0.09251028898098052;CTM;2;-161.24805013325255
4;0.09251028898098052;CTM;4;-161.24780674732457
4;0.09251028898098052;CTM;8;-161.24770740794
16;0.004812198803091676;CTM;2;-159.79571038430817
16;0.004812198803091676;CTM;4;-159.79560574690888
16;0.004812198803091676;CTM;8;-159.79553552809915
32;0.000262173148839331;CTM;2;-159.7828100346525
8;0.03168850533147638;CTM;2;-160.1038794363877
8;0.03168850533147638;CTM;4;-160.10408293994368
8;0.03168850533147638;CTM;8;-160.10399206516354
32;0.000262173148839331;CTM;4;-159.78239534532878
