D;Delta;env;chi;eng
4;0.08941668048766782;BP;1;-204.6205627914002
2;0.1839278452139715;BP;1;-207.8856539919094
8;0.0226745946542167;BP;1;-202.46411291462016
16;0.0016294791502064819;BP;1;-202.16455369981836
32;9.921427927972538e-15;BP;1;-202.1613451076522
2;0.1839278452139715;CTM;2;-207.8857456783645
2;0.1839278452139715;CTM;4;-207.88568277432222
2;0.1839278452139715;CTM;8;-207.88568277432222
4;0.08941668048766782;CTM;2;-204.62006065245544
4;0.08941668048766782;CTM;4;-204.62013026619957
4;0.08941668048766782;CTM;8;-204.6201646840247
8;0.0226745946542167;CTM;2;-202.46368428908707
8;0.0226745946542167;CTM;4;-202.46365092336964
8;0.0226745946542167;CTM;8;-202.46359345379844
16;0.0016294791502064819;CTM;2;-202.16439948277824
16;0.0016294791502064819;CTM;4;-202.1642725777058
16;0.0016294791502064819;CTM;8;-202.16425003952878
32;9.921427927972538e-15;CTM;2;-202.1612251406987
32;9.921427927972538e-15;CTM;4;-202.16107292048642
32;9.921427927972538e-15;CTM;8;-202.16106476730596
64;9.921427927972538e-15;BP;1;-202.1613451076522
