D;Delta;env;chi;eng
8;2.7032654291395464e-16;BP;1;-105.22750017204251
16;2.7032654291395464e-16;BP;1;-105.22750017204251
2;2.7032654291395464e-16;BP;1;-105.22750017204251
32;2.7032654291395464e-16;BP;1;-105.22750017204251
4;2.7032654291395464e-16;BP;1;-105.22750017204251
2;2.7032654291395464e-16;CTM;2;-105.22750017204251
2;2.7032654291395464e-16;CTM;4;-105.22750017204251
2;2.7032654291395464e-16;CTM;8;-105.22750017204251
4;2.7032654291395464e-16;CTM;2;-105.22750017204251
4;2.7032654291395464e-16;CTM;4;-105.22750017204251
4;2.7032654291395464e-16;CTM;8;-105.22750017204251
8;2.7032654291395464e-16;CTM;2;-105.22750017204251
8;2.7032654291395464e-16;CTM;4;-105.22750017204251
8;2.7032654291395464e-16;CTM;8;-105.22750017204251
16;2.7032654291395464e-16;CTM;2;-105.22750017204251
16;2.7032654291395464e-16;CTM;4;-105.22750017204251
16;2.7032654291395464e-16;CTM;8;-105.22750017204251
32;2.7032654291395464e-16;CTM;2;-105.22750017204251
32;2.7032654291395464e-16;CTM;4;-105.22750017204251
32;2.7032654291395464e-16;CTM;8;-105.22750017204251
