D;Delta;env;chi;eng
2;0.36891615738314787;BP;1;-187.56417982204118
4;0.20782985749638952;BP;1;-186.59922098353772
8;0.14995765962651358;BP;1;-185.94069579320825
16;0.10514654346177908;BP;1;-185.3638851140785
32;0.06551711316274106;BP;1;-184.82019446075526
2;0.36891615738314787;CTM;2;-187.5609289544228
2;0.36891615738314787;MPS;2;-187.56104230004678
2;0.36891615738314787;CTM;4;-187.5609207919343
2;0.36891615738314787;MPS;4;-187.56089594427397
2;0.36891615738314787;CTM;8;-187.5609207919343
2;0.36891615738314787;MPS;8;-187.56089591824994
4;0.20782985749638952;MPS;2;-186.60889294293378
4;0.20782985749638952;CTM;2;-186.61289580205113
4;0.20782985749638952;MPS;4;-186.60570670811146
4;0.20782985749638952;CTM;4;-186.60977233872876
4;0.20782985749638952;MPS;8;-186.6081282848145
4;0.20782985749638952;CTM;8;-186.60890496775679
8;0.14995765962651358;CTM;2;-185.94813023694317
8;0.14995765962651358;MPS;2;-185.9598193946319
8;0.14995765962651358;CTM;4;-185.9517927983489
8;0.14995765962651358;MPS;4;-185.95452281755857
8;0.14995765962651358;CTM;8;-185.95462693940615
8;0.14995765962651358;MPS;8;-185.95410882604216
16;0.10514654346177908;MPS;2;-185.37779240066428
16;0.10514654346177908;CTM;2;-185.3680670192378
16;0.10514654346177908;MPS;4;-185.36148947092207
16;0.10514654346177908;CTM;4;-185.3775864732553
16;0.10514654346177908;MPS;8;-185.37745993799984
16;0.10514654346177908;CTM;8;-185.38275879311124
32;0.06551711316274106;MPS;2;-184.84875925667478
32;0.06551711316274106;CTM;2;-184.82097224915412
32;0.06551711316274106;MPS;4;-184.8143726571057
32;0.06551711316274106;CTM;4;-184.8292066353174
32;0.06551711316274106;MPS;8;-184.8382435721923
32;0.06551711316274106;CTM;8;-184.829875445516
64;0.034324684373789924;BP;1;-184.45569132702045
64;0.034324684373789924;BP;1;-184.45569132702045
