D;Delta;env;chi;eng
8;0.009103575143994291;BP;1;-189.35616137386785
2;0.16758237100171625;BP;1;-195.01080241381362
4;0.06968940565706785;BP;1;-191.39360325317548
16;4.736436098735194e-15;BP;1;-189.27996879570483
32;4.736436098735194e-15;BP;1;-189.27996879570483
2;0.16758237100171625;CTM;2;-195.01114704679395
2;0.16758237100171625;CTM;4;-195.01136051795163
2;0.16758237100171625;CTM;8;-195.01136051795163
8;0.009103575143994291;CTM;2;-189.35624284852082
8;0.009103575143994291;CTM;4;-189.3561684354108
8;0.009103575143994291;CTM;8;-189.3562024854328
4;0.06968940565706785;CTM;2;-191.39357914361565
4;0.06968940565706785;CTM;4;-191.39352315589136
4;0.06968940565706785;CTM;8;-191.3935228631833
16;4.736436098735194e-15;CTM;2;-189.28019353843592
16;4.736436098735194e-15;CTM;4;-189.2800470754152
32;4.736436098735194e-15;CTM;2;-189.28019353843592
16;4.736436098735194e-15;CTM;8;-189.2800470754152
32;4.736436098735194e-15;CTM;4;-189.2800470754152
32;4.736436098735194e-15;CTM;8;-189.2800470754152
