D;Delta;env;chi;eng
4;0.08562928586616075;BP;1;-159.3185008778791
2;0.17294327786169733;BP;1;-161.28152441791133
8;0.02148064797833909;BP;1;-157.73858990603378
16;0.0015573026795106186;BP;1;-157.5269116330236
32;9.560742073435644e-15;BP;1;-157.5246057113835
2;0.17294327786169733;CTM;4;-161.2786842969551
2;0.17294327786169733;CTM;8;-161.2786842969551
2;0.17294327786169733;CTM;2;-161.2786246720823
4;0.08562928586616075;CTM;2;-159.3142422555355
4;0.08562928586616075;CTM;4;-159.31416454663287
4;0.08562928586616075;CTM;8;-159.31414274558225
8;0.02148064797833909;CTM;2;-157.73786113655467
8;0.02148064797833909;CTM;4;-157.73812743512968
8;0.02148064797833909;CTM;8;-157.73803312518965
16;0.0015573026795106186;CTM;2;-157.5269424189179
16;0.0015573026795106186;CTM;4;-157.52647285558893
16;0.0015573026795106186;CTM;8;-157.5261834337811
32;9.560742073435644e-15;CTM;2;-157.52470760674072
32;9.560742073435644e-15;CTM;4;-157.524613973192
32;9.560742073435644e-15;CTM;8;-157.52456470740879
64;9.560742073435644e-15;BP;1;-157.5246057113835
