D;Delta;env;chi;eng
2;2.3053978679229385;BP;1;-1.6016823386553085
4;1.8369239623240876;BP;1;3.1989130377503816
8;1.428546711005934;BP;1;3.755075118557684
16;0.9339734560635311;BP;1;2.7099554186949826
32;0.5190974447591463;BP;1;1.935395380989323
