D;Delta;env;chi;eng
2;0.20125985781912148;BP;1;-217.63271955460326
4;0.09359785641930728;BP;1;-213.77180590189542
8;0.03809398140807074;BP;1;-212.56739886039406
16;0.008043233527592859;BP;1;-212.09122121820326
32;0.0008492768996680728;BP;1;-212.05223551714667
2;0.20125985781912148;CTM;2;-217.63300971546795
2;0.20125985781912148;CTM;4;-217.63301898879467
2;0.20125985781912148;CTM;8;-217.63301898879467
4;0.09359785641930728;CTM;2;-213.77159834359392
4;0.09359785641930728;CTM;4;-213.7716926804863
4;0.09359785641930728;CTM;8;-213.77171654545697
8;0.03809398140807074;CTM;2;-212.5674887224528
8;0.03809398140807074;CTM;4;-212.5675361075818
8;0.03809398140807074;CTM;8;-212.567478704612
16;0.008043233527592859;CTM;2;-212.09113617565328
16;0.008043233527592859;CTM;4;-212.09131234698611
16;0.008043233527592859;CTM;8;-212.09127360115951
32;0.0008492768996680728;CTM;2;-212.05206160871228
32;0.0008492768996680728;CTM;4;-212.05208072755107
32;0.0008492768996680728;CTM;8;-212.05213089624613
