D;Delta;env;chi;eng
2;0.4862209818632538;BP;1;-227.26550072391896
4;0.27211353773410907;BP;1;-223.7252311332274
8;0.16709028855013727;BP;1;-221.4984443748909
16;0.09937856431985762;BP;1;-220.22404918175428
32;0.05053276450659065;BP;1;-219.49085428527235
64;0.022150836425728307;BP;1;-219.19291816395437
4;0.27211353773410907;CTM;2;-223.7272164556547
4;0.27211353773410907;CTM;4;-223.72763188832295
4;0.27211353773410907;CTM;8;-223.72770206310028
8;0.16709028855013727;CTM;2;-221.49823804094714
8;0.16709028855013727;CTM;4;-221.4983246736969
8;0.16709028855013727;CTM;8;-221.4990724625105
16;0.09937856431985762;CTM;2;-220.2252717357108
16;0.09937856431985762;CTM;2;-220.2252717357108
16;0.09937856431985762;CTM;4;-220.2279739939222
16;0.09937856431985762;CTM;4;-220.2279739939222
16;0.09937856431985762;CTM;8;-220.22755436901815
16;0.09937856431985762;CTM;8;-220.22755436901815
32;0.05053276450659065;CTM;2;-219.49227639794546
32;0.05053276450659065;CTM;2;-219.49227639794546
32;0.05053276450659065;CTM;4;-219.49488062424433
32;0.05053276450659065;CTM;4;-219.49488062424433
32;0.05053276450659065;BP;1;-219.4908542852724
