D;Delta;env;chi;eng
2;0.29537456596409245;BP;1;-240.55923829270145
4;0.14858302697693646;BP;1;-239.81300890806924
8;0.10640332592116405;BP;1;-239.43597945172002
16;0.07765156663704748;BP;1;-239.13225998759236
32;0.0508143620451006;BP;1;-238.84307562577175
2;0.29537456596409245;CTM;2;-240.55927486508472
2;0.29537456596409245;MPS;2;-240.5592678060662
2;0.29537456596409245;CTM;4;-240.55927502056477
2;0.29537456596409245;MPS;4;-240.55927020177853
2;0.29537456596409245;CTM;8;-240.55927502056477
2;0.29537456596409245;MPS;8;-240.5592702017808
4;0.14858302697693646;CTM;2;-239.81320705064405
4;0.14858302697693646;MPS;2;-239.8137078821345
4;0.14858302697693646;CTM;4;-239.8122721049296
4;0.14858302697693646;MPS;4;-239.81000288471205
4;0.14858302697693646;CTM;8;-239.81227528259595
4;0.14858302697693646;MPS;8;-239.81041188513638
8;0.10640332592116405;CTM;2;-239.4367968319448
8;0.10640332592116405;MPS;2;-239.43653645229608
8;0.10640332592116405;CTM;4;-239.43708954666556
8;0.10640332592116405;MPS;4;-239.43925237327406
8;0.10640332592116405;CTM;8;-239.43661679816012
8;0.10640332592116405;MPS;8;-239.4392066253941
16;0.07765156663704748;MPS;2;-239.1303997155222
16;0.07765156663704748;CTM;2;-239.13272755681595
16;0.07765156663704748;MPS;4;-239.13181018140241
16;0.07765156663704748;CTM;4;-239.1310144134114
16;0.07765156663704748;MPS;8;-239.13322172608147
16;0.07765156663704748;CTM;8;-239.1299011029728
32;0.0508143620451006;MPS;2;-238.8434538362284
32;0.0508143620451006;CTM;2;-238.84204117194437
32;0.0508143620451006;MPS;4;-238.8462137454197
32;0.0508143620451006;CTM;4;-238.84263383263286
32;0.0508143620451006;MPS;8;-238.8496406929782
32;0.0508143620451006;CTM;8;-238.84454525763064
64;0.028422661264182077;BP;1;-238.6360167121929
64;0.028422661264182077;BP;1;-238.6360167121929
64;0.028422661264182077;BP;1;-238.6360167121929
