D;Delta;env;chi;eng
2;0.10344894263240312;BP;1;-118.91689460533847
4;8.575370282841844e-16;BP;1;-114.53444785159846
16;8.575370282841844e-16;BP;1;-114.53444785159846
32;8.575370282841844e-16;BP;1;-114.53444785159846
8;8.575370282841844e-16;BP;1;-114.53444785159846
2;0.10344894263240312;CTM;2;-118.91691238784492
2;0.10344894263240312;CTM;4;-118.91687125993154
2;0.10344894263240312;CTM;8;-118.91687125993154
4;8.575370282841844e-16;CTM;2;-114.53451871144544
4;8.575370282841844e-16;CTM;4;-114.53451871144544
4;8.575370282841844e-16;CTM;8;-114.53451871144544
8;8.575370282841844e-16;CTM;2;-114.53451871144544
8;8.575370282841844e-16;CTM;4;-114.53451871144544
8;8.575370282841844e-16;CTM;8;-114.53451871144544
16;8.575370282841844e-16;CTM;2;-114.53451871144544
16;8.575370282841844e-16;CTM;4;-114.53451871144544
16;8.575370282841844e-16;CTM;8;-114.53451871144544
32;8.575370282841844e-16;CTM;2;-114.53451871144544
32;8.575370282841844e-16;CTM;4;-114.53451871144544
32;8.575370282841844e-16;CTM;8;-114.53451871144544
64;8.575370282841844e-16;BP;1;-114.53444785159846
