D;Delta;env;chi;eng
2;0.17595491204120725;BP;1;-167.27538916276822
4;0.0859503159157105;BP;1;-165.80550848320811
8;0.034387058975066734;BP;1;-165.0356504368191
16;0.006746548216262568;BP;1;-164.74303904773774
32;0.0006430287096059383;BP;1;-164.72378077681225
2;0.17595491204120725;CTM;2;-167.27542159046922
2;0.17595491204120725;CTM;4;-167.2753677704079
2;0.17595491204120725;CTM;8;-167.2753677704079
4;0.0859503159157105;CTM;2;-165.80579382157384
4;0.0859503159157105;CTM;4;-165.8053883723786
4;0.0859503159157105;CTM;8;-165.80545036749993
16;0.006746548216262568;CTM;2;-164.7432335253906
8;0.034387058975066734;CTM;2;-165.03554211089906
8;0.034387058975066734;CTM;4;-165.03534999604585
8;0.034387058975066734;CTM;8;-165.03538442261203
16;0.006746548216262568;CTM;4;-164.74284015379266
16;0.006746548216262568;CTM;8;-164.74281687541406
32;0.0006430287096059383;CTM;2;-164.72396747183876
32;0.0006430287096059383;CTM;4;-164.7236422278297
32;0.0006430287096059383;CTM;8;-164.72352966803567
32;0.0006430287096058856;BP;1;-164.7237807768127
