D;Delta;env;chi;eng
8;0.019221107304038344;BP;1;-200.27908064483705
2;0.17038025289060327;BP;1;-204.9638798812312
4;0.08047959272317656;BP;1;-202.00542141576523
16;0.0012709573939229729;BP;1;-200.06737462143445
32;9.364973461333527e-15;BP;1;-200.06542079227694
4;0.08047959272317656;CTM;2;-202.0048882109547
4;0.08047959272317656;CTM;4;-202.004813946545
4;0.08047959272317656;CTM;8;-202.00479692517706
8;0.019221107304038344;CTM;2;-200.27881544513932
8;0.019221107304038344;CTM;4;-200.27869450450012
8;0.019221107304038344;CTM;8;-200.27860011077266
16;0.0012709573939229729;CTM;2;-200.06724850011807
16;0.0012709573939229729;CTM;4;-200.06716299415115
16;0.0012709573939229729;CTM;8;-200.06719055134312
32;9.364973461333527e-15;CTM;2;-200.06531868378508
2;0.17038025289060327;CTM;2;-204.96373079101687
2;0.17038025289060327;CTM;4;-204.963815896199
2;0.17038025289060327;CTM;8;-204.963815896199
32;9.364973461333527e-15;CTM;4;-200.06520770482817
32;9.364973461333527e-15;CTM;8;-200.06517014036442
64;9.364973461333527e-15;BP;1;-200.06542079227694
