D;Delta;env;chi;eng
2;0.18300517835497407;BP;1;-200.02625860368283
4;0.07130811112177643;BP;1;-197.14949661229915
8;0.01746271485877516;BP;1;-195.89109715952245
16;0.001033233149096457;BP;1;-195.70841278111376
32;8.016167521983763e-15;BP;1;-195.70715245057104
2;0.18300517835497407;CTM;2;-200.0257146562829
2;0.18300517835497407;CTM;4;-200.025597849095
2;0.18300517835497407;CTM;8;-200.025597849095
4;0.07130811112177643;CTM;2;-197.14843791274367
4;0.07130811112177643;CTM;4;-197.1485563745818
4;0.07130811112177643;CTM;8;-197.14847646351228
16;0.001033233149096457;CTM;2;-195.7081275868091
16;0.001033233149096457;CTM;4;-195.70802288482884
16;0.001033233149096457;CTM;8;-195.70806512040366
8;0.01746271485877516;CTM;2;-195.89091521864174
8;0.01746271485877516;CTM;4;-195.89059162375153
8;0.01746271485877516;CTM;8;-195.89047594250474
32;8.016167521983763e-15;CTM;2;-195.7068402771305
32;8.016167521983763e-15;CTM;4;-195.7067590552497
32;8.016167521983763e-15;CTM;8;-195.7068148754121
