D;Delta;env;chi;eng
4;8.922950639849895e-16;BP;1;-146.0995124544977
2;0.09743408050343065;BP;1;-150.64168561395772
8;8.922950639849895e-16;BP;1;-146.0995124544977
16;8.922950639849895e-16;BP;1;-146.0995124544977
32;8.922950639849895e-16;BP;1;-146.0995124544977
2;0.09743408050343065;CTM;2;-150.6416476857053
2;0.09743408050343065;CTM;4;-150.6416421693129
2;0.09743408050343065;CTM;8;-150.6416421693129
4;8.922950639849895e-16;CTM;2;-145.97489753902127
4;8.922950639849895e-16;CTM;4;-145.97489753902127
4;8.922950639849895e-16;CTM;8;-145.97489753902127
16;8.922950639849895e-16;CTM;2;-145.97489753902127
16;8.922950639849895e-16;CTM;4;-145.97489753902127
16;8.922950639849895e-16;CTM;8;-145.97489753902127
8;8.922950639849895e-16;CTM;2;-145.97489753902127
8;8.922950639849895e-16;CTM;4;-145.97489753902127
8;8.922950639849895e-16;CTM;8;-145.97489753902127
32;8.922950639849895e-16;CTM;2;-145.97489753902127
32;8.922950639849895e-16;CTM;4;-145.97489753902127
32;8.922950639849895e-16;CTM;8;-145.97489753902127
