D;Delta;env;chi;eng
2;0.17627357259432347;BP;1;-218.1842258694859
8;0.03486969715565007;BP;1;-215.08878060823864
4;0.08887972008240605;BP;1;-216.21625717825063
16;0.006306961749488875;BP;1;-214.6806766366399
32;0.0005597892303887311;BP;1;-214.6565791203275
2;0.17627357259432347;CTM;2;-218.18447058733932
2;0.17627357259432347;CTM;4;-218.18446137282686
2;0.17627357259432347;CTM;8;-218.18446137282686
4;0.08887972008240605;CTM;2;-216.2161294144402
4;0.08887972008240605;CTM;4;-216.2161001005952
4;0.08887972008240605;CTM;8;-216.21610119836265
8;0.03486969715565007;CTM;2;-215.08866510054975
8;0.03486969715565007;CTM;4;-215.08880817731378
8;0.03486969715565007;CTM;8;-215.08879850756566
16;0.006306961749488875;CTM;2;-214.68069897387568
16;0.006306961749488875;CTM;4;-214.68070191787527
16;0.006306961749488875;CTM;8;-214.68073893636958
32;0.0005597892303887311;CTM;2;-214.6565157618743
32;0.0005597892303887311;CTM;4;-214.65655061274828
32;0.0005597892303887311;CTM;8;-214.65662339548908
32;0.0005597892303887289;BP;1;-214.65657912032887
