D;Delta;env;chi;eng
4;0.08185610142156635;BP;1;-212.55748821143172
2;0.17272449095848993;BP;1;-214.9218099824597
8;0.027266089679039617;BP;1;-211.30206645386335
16;0.003580524775695332;BP;1;-210.97586811241413
32;0.00017324155087047814;BP;1;-210.96573548285934
2;0.17272449095848993;CTM;2;-214.92185335470074
2;0.17272449095848993;CTM;4;-214.921806080477
2;0.17272449095848993;CTM;8;-214.921806080477
4;0.08185610142156635;CTM;2;-212.55733242678795
4;0.08185610142156635;CTM;4;-212.55755525824117
4;0.08185610142156635;CTM;8;-212.55762366148792
8;0.027266089679039617;CTM;2;-211.30211537854018
8;0.027266089679039617;CTM;4;-211.30245709785285
8;0.027266089679039617;CTM;8;-211.30244658432477
16;0.003580524775695332;CTM;2;-210.97589478789067
16;0.003580524775695332;CTM;4;-210.975687190945
16;0.003580524775695332;CTM;8;-210.97553587413705
32;0.00017324155087047814;CTM;2;-210.96570701902291
32;0.00017324155087047814;CTM;4;-210.96555860093088
32;0.00017324155087047814;CTM;8;-210.96551841160067
64;1.1509363552362846e-14;BP;1;-210.9656882662038
