D;Delta;env;chi;eng
2;0.20109908205535315;BP;1;-158.4123646751828
4;0.09984479115095748;BP;1;-155.9778931335873
8;0.027300503604108524;BP;1;-154.0845023088968
16;0.0021825891042930607;BP;1;-153.77781479769865
32;7.41751198267504e-15;BP;1;-153.77385657342882
2;0.20109908205535315;CTM;4;-158.41246775804714
2;0.20109908205535315;CTM;2;-158.41242675214875
2;0.20109908205535315;CTM;8;-158.41246775804714
8;0.027300503604108524;CTM;2;-154.08547899645302
8;0.027300503604108524;CTM;4;-154.08550996652795
8;0.027300503604108524;CTM;8;-154.08557513155912
16;0.0021825891042930607;CTM;2;-153.7782486756134
4;0.09984479115095748;CTM;2;-155.9785435973511
4;0.09984479115095748;CTM;4;-155.9787001063256
4;0.09984479115095748;CTM;8;-155.97864674492382
16;0.0021825891042930607;CTM;4;-153.7779522607051
16;0.0021825891042930607;CTM;8;-153.7784658035377
32;7.41751198267504e-15;CTM;2;-153.77427010411478
32;7.41751198267504e-15;CTM;4;-153.77409723451518
32;7.41751198267504e-15;CTM;8;-153.7744683771599
64;7.41751198267504e-15;BP;1;-153.77385657342882
32;7.429138992151197e-15;BP;1;-153.7738565734293
