D;Delta;env;chi;eng
2;0.16149083715488774;BP;1;-149.2810811396352
4;0.0673451017314482;BP;1;-146.99395096828408
8;0.00891148074526689;BP;1;-145.56041497793476
16;4.195290374983498e-15;BP;1;-145.50698362777067
32;4.195290374983498e-15;BP;1;-145.50698362777067
2;0.16149083715488774;CTM;2;-149.28018549751943
2;0.16149083715488774;CTM;4;-149.2802946862752
2;0.16149083715488774;CTM;8;-149.2802946862752
4;0.0673451017314482;CTM;2;-146.99394370692593
4;0.0673451017314482;CTM;4;-146.99390681129753
4;0.0673451017314482;CTM;8;-146.99390575577883
8;0.00891148074526689;CTM;2;-145.56042190977652
8;0.00891148074526689;CTM;4;-145.56057246770197
8;0.00891148074526689;CTM;8;-145.56061810187504
16;4.195290374983498e-15;CTM;2;-145.50725413545564
16;4.195290374983498e-15;CTM;4;-145.50679760309987
32;4.195290374983498e-15;CTM;2;-145.50725413545564
16;4.195290374983498e-15;CTM;8;-145.50679760309987
32;4.195290374983498e-15;CTM;4;-145.50679760309987
32;4.195290374983498e-15;CTM;8;-145.50679760309987
64;4.195290374983498e-15;BP;1;-145.50698362777067
