D;Delta;env;chi;eng
2;3.0922220567382484e-16;BP;1;-105.32343321872037
4;3.0922220567382484e-16;BP;1;-105.32343321872037
8;3.0922220567382484e-16;BP;1;-105.32343321872037
32;3.0922220567382484e-16;BP;1;-105.32343321872037
16;3.0922220567382484e-16;BP;1;-105.32343321872037
2;3.0922220567382484e-16;CTM;2;-105.32343321872035
2;3.0922220567382484e-16;CTM;4;-105.32343321872035
2;3.0922220567382484e-16;CTM;8;-105.32343321872035
4;3.0922220567382484e-16;CTM;2;-105.32343321872035
4;3.0922220567382484e-16;CTM;4;-105.32343321872035
4;3.0922220567382484e-16;CTM;8;-105.32343321872035
8;3.0922220567382484e-16;CTM;2;-105.32343321872035
8;3.0922220567382484e-16;CTM;4;-105.32343321872035
8;3.0922220567382484e-16;CTM;8;-105.32343321872035
16;3.0922220567382484e-16;CTM;2;-105.32343321872035
16;3.0922220567382484e-16;CTM;4;-105.32343321872035
16;3.0922220567382484e-16;CTM;8;-105.32343321872035
32;3.0922220567382484e-16;CTM;2;-105.32343321872035
32;3.0922220567382484e-16;CTM;4;-105.32343321872035
32;3.0922220567382484e-16;CTM;8;-105.32343321872035
64;3.0922220567382484e-16;BP;1;-105.32343321872037
