D;Delta;env;chi;eng
2;0.2720959539288001;BP;1;-191.5162404929145
4;0.10346616540433627;BP;1;-191.25607991672214
8;0.07129044675650714;BP;1;-191.16454827297963
16;0.054586241450176175;BP;1;-191.09753683053282
32;0.04031773351035635;BP;1;-191.03440037344404
2;0.2720959539288001;CTM;2;-191.51655848521867
2;0.2720959539288001;MPS;2;-191.51669013580602
2;0.2720959539288001;CTM;4;-191.516557186857
2;0.2720959539288001;MPS;4;-191.51671253159344
2;0.2720959539288001;CTM;8;-191.516557186857
2;0.2720959539288001;MPS;8;-191.51671247152194
4;0.10346616540433627;CTM;2;-191.264180081816
4;0.10346616540433627;MPS;2;-191.26129237081253
4;0.10346616540433627;CTM;4;-191.25856379557743
4;0.10346616540433627;MPS;4;-191.25800434399574
4;0.10346616540433627;CTM;8;-191.2584610226175
4;0.10346616540433627;MPS;8;-191.2583521097166
8;0.07129044675650714;CTM;2;-191.16658219204353
8;0.07129044675650714;MPS;2;-191.15927551597753
8;0.07129044675650714;CTM;4;-191.15599934028023
8;0.07129044675650714;MPS;4;-191.14721413646947
8;0.07129044675650714;CTM;8;-191.15646549720233
8;0.07129044675650714;MPS;8;-191.1561862959078
16;0.054586241450176175;MPS;2;-190.89199383670402
16;0.054586241450176175;CTM;2;-191.1029328556376
16;0.054586241450176175;MPS;4;-190.86699821759896
16;0.054586241450176175;CTM;4;-191.09573157032787
16;0.054586241450176175;MPS;8;-191.07879226797655
16;0.054586241450176175;CTM;8;-191.09286801469162
32;0.04031773351035635;MPS;2;-188.6306971218147
32;0.04031773351035635;CTM;2;-191.0391617154951
32;0.04031773351035635;MPS;4;-190.9957270489799
32;0.04031773351035635;CTM;4;-191.0360424514902
32;0.04031773351035635;MPS;8;-191.0020763951297
64;0.026599056769486772;BP;1;-190.9712963765063
