D;Delta;env;chi;eng
2;0.17433581290923628;BP;1;-162.7017201882427
4;0.08816936329229798;BP;1;-161.03766703293326
8;0.029587130257372495;BP;1;-159.94222843850133
16;0.004063016872346815;BP;1;-159.6685823513604
32;0.00021760527011760396;BP;1;-159.6595043380693
2;0.17433581290923628;CTM;2;-162.70136995153362
2;0.17433581290923628;CTM;4;-162.70143766867764
2;0.17433581290923628;CTM;8;-162.70143766867764
4;0.08816936329229798;CTM;2;-161.03770526617623
4;0.08816936329229798;CTM;4;-161.03733544397014
4;0.08816936329229798;CTM;8;-161.0373400081944
8;0.029587130257372495;CTM;2;-159.94238556122107
8;0.029587130257372495;CTM;4;-159.94252571451509
8;0.029587130257372495;CTM;8;-159.94242791299277
16;0.004063016872346815;CTM;2;-159.66878601458527
16;0.004063016872346815;CTM;4;-159.66873495916454
16;0.004063016872346815;CTM;8;-159.66870339684795
32;0.00021760527011760396;CTM;2;-159.65989733033885
32;0.00021760527011760396;CTM;4;-159.65970371626665
32;0.00021760527011760396;CTM;8;-159.65967561227154
32;0.00021760527011771696;BP;1;-159.65950433806972
