D;Delta;env;chi;eng
2;0.09688855564777023;BP;1;-119.40245699846226
4;8.378050811018596e-16;BP;1;-116.0106307743676
8;8.378050811018596e-16;BP;1;-116.0106307743676
32;8.378050811018596e-16;BP;1;-116.0106307743676
16;8.378050811018596e-16;BP;1;-116.0106307743676
2;0.09688855564777023;CTM;2;-119.40241255397423
2;0.09688855564777023;CTM;4;-119.40241483435021
2;0.09688855564777023;CTM;8;-119.40241483435021
4;8.378050811018596e-16;CTM;2;-115.9496990602906
4;8.378050811018596e-16;CTM;4;-115.9496990602906
4;8.378050811018596e-16;CTM;8;-115.9496990602906
8;8.378050811018596e-16;CTM;2;-115.9496990602906
8;8.378050811018596e-16;CTM;4;-115.9496990602906
8;8.378050811018596e-16;CTM;8;-115.9496990602906
32;8.378050811018596e-16;CTM;2;-115.9496990602906
32;8.378050811018596e-16;CTM;4;-115.9496990602906
32;8.378050811018596e-16;CTM;8;-115.9496990602906
16;8.378050811018596e-16;CTM;2;-115.9496990602906
16;8.378050811018596e-16;CTM;4;-115.9496990602906
16;8.378050811018596e-16;CTM;8;-115.9496990602906
64;8.378050811018596e-16;BP;1;-116.0106307743676
