D;Delta;env;chi;eng
2;0.2144014810653585;BP;1;-155.57767572313182
4;0.08690059466621788;BP;1;-152.70770342482592
8;0.022379954465202474;BP;1;-151.23877853587942
2;0.2144014810653585;MPS;2;-155.56625199092
2;0.2144014810653585;MPS;4;-155.56421075158642
2;0.2144014810653585;MPS;8;-155.5642071590004
4;0.08690059466621788;MPS;2;-152.71085247183322
4;0.08690059466621788;MPS;4;-152.710406765831
2;0.2144014810653585;CTM;2;-155.56803220495868
2;0.2144014810653585;CTM;4;-155.56795228314232
4;0.08690059466621788;MPS;8;-152.71014965657446
2;0.2144014810653585;CTM;8;-155.56795228314232
4;0.08690059466621788;CTM;4;-152.71133595105528
4;0.08690059466621788;CTM;8;-152.71165155381848
8;0.022379954465202474;MPS;2;-151.24227809692135
4;0.08690059466621788;CTM;2;-152.71159949121528
8;0.022379954465202474;MPS;4;-151.241836153206
8;0.022379954465202474;CTM;2;-151.23919043664864
16;0.0016045869460215242;BP;1;-151.00808879625887
8;0.022379954465202474;CTM;4;-151.24038028873835
8;0.022379954465202474;MPS;8;-151.2407461855486
8;0.022379954465202474;CTM;8;-151.24067692120153
16;0.0016045869460215242;MPS;2;-151.00978460835145
16;0.0016045869460215242;CTM;2;-151.01010944384734
32;8.071560833343955e-15;BP;1;-151.00566271139527
16;0.0016045869460215242;MPS;4;-151.0101501489536
16;0.0016045869460215242;CTM;4;-151.010222105787
16;0.0016045869460215242;MPS;8;-151.00973629597544
32;8.071560833343955e-15;MPS;2;-151.00731594110968
16;0.0016045869460215242;CTM;8;-151.00993626902417
32;8.071560833343955e-15;CTM;2;-151.00755493029206
32;8.071560833343955e-15;MPS;4;-151.00771806704077
32;8.071560833343955e-15;CTM;4;-151.00736323255623
32;8.071560833343955e-15;MPS;8;-151.00732097252478
32;8.071560833343955e-15;CTM;8;-151.00796467395713
64;8.075520649158217e-15;BP;1;-151.00566271139485
64;8.075520649158217e-15;BP;1;-151.00566271139485
