D;Delta;env;chi;eng
2;2.7763218731289357e-16;BP;1;-105.42553579713375
4;2.7763218731289357e-16;BP;1;-105.42553579713375
8;2.7763218731289357e-16;BP;1;-105.42553579713375
32;2.7763218731289357e-16;BP;1;-105.42553579713375
16;2.7763218731289357e-16;BP;1;-105.42553579713375
4;2.7763218731289357e-16;CTM;2;-105.42553579713373
4;2.7763218731289357e-16;CTM;4;-105.42553579713373
4;2.7763218731289357e-16;CTM;8;-105.42553579713373
16;2.7763218731289357e-16;CTM;2;-105.42553579713373
16;2.7763218731289357e-16;CTM;4;-105.42553579713373
16;2.7763218731289357e-16;CTM;8;-105.42553579713373
32;2.7763218731289357e-16;CTM;2;-105.42553579713373
32;2.7763218731289357e-16;CTM;4;-105.42553579713373
32;2.7763218731289357e-16;CTM;8;-105.42553579713373
8;2.7763218731289357e-16;CTM;2;-105.42553579713373
8;2.7763218731289357e-16;CTM;4;-105.42553579713373
8;2.7763218731289357e-16;CTM;8;-105.42553579713373
2;2.7763218731289357e-16;CTM;2;-105.42553579713373
2;2.7763218731289357e-16;CTM;4;-105.42553579713373
2;2.7763218731289357e-16;CTM;8;-105.42553579713373
