D;Delta;env;chi;eng
4;0.07267705658340129;BP;1;-167.4539146710993
2;0.15291950440175178;BP;1;-168.5010562079976
8;0.027962099765583205;BP;1;-166.87609426809755
16;0.004969112170990765;BP;1;-166.67403078638822
32;0.0004233902405962308;BP;1;-166.6623532982568
2;0.15291950440175178;CTM;2;-168.4997418755859
2;0.15291950440175178;CTM;4;-168.50002548311693
2;0.15291950440175178;CTM;8;-168.50002548311693
4;0.07267705658340129;CTM;2;-167.45257227519974
4;0.07267705658340129;CTM;4;-167.45262621119298
4;0.07267705658340129;CTM;8;-167.45256938218162
8;0.027962099765583205;CTM;2;-166.87418451412833
8;0.027962099765583205;CTM;4;-166.87467134824544
8;0.027962099765583205;CTM;8;-166.87468911057252
16;0.004969112170990765;CTM;2;-166.67297184927418
16;0.004969112170990765;CTM;4;-166.6735056791222
16;0.004969112170990765;CTM;8;-166.67328883700225
32;0.0004233902405962308;CTM;2;-166.66135336318808
32;0.0004233902405962308;CTM;4;-166.66164530565868
32;0.0004233902405962308;CTM;8;-166.66132669230575
32;0.00042339024059628687;BP;1;-166.66235329825736
