D;Delta;env;chi;eng
2;0.6167024191185382;BP;1;-174.83721213260387
4;0.3357658693682111;BP;1;-172.02981328554557
8;0.19339421415275954;BP;1;-169.87772305436295
16;0.11245598349663523;BP;1;-168.5558240382977
32;0.057510562056561035;BP;1;-167.8202176489706
64;0.02521202655517074;BP;1;-167.50964391664925
4;0.3357658693682111;CTM;2;-172.0306780392538
4;0.3357658693682111;CTM;2;-172.0306780392538
4;0.3357658693682111;CTM;4;-172.03094958492227
4;0.3357658693682111;CTM;4;-172.03094958492227
4;0.3357658693682111;CTM;8;-172.030837181628
4;0.3357658693682111;CTM;8;-172.030837181628
8;0.19339421415275954;CTM;2;-169.87880029861626
8;0.19339421415275954;CTM;2;-169.87880029861626
8;0.19339421415275954;CTM;4;-169.8796719102402
8;0.19339421415275954;CTM;4;-169.8796719102402
8;0.19339421415275954;CTM;8;-169.87904722535845
8;0.19339421415275954;CTM;8;-169.87904722535845
16;0.11245598349663523;CTM;2;-168.55626456809944
16;0.11245598349663523;CTM;4;-168.55817464499262
16;0.11245598349663523;CTM;4;-168.55817464499262
16;0.11245598349663523;CTM;8;-168.5581392437323
16;0.11245598349663523;CTM;8;-168.5581392437323
32;0.057510562056561035;CTM;2;-167.82060064390106
32;0.057510562056561035;CTM;2;-167.82060064390106
32;0.057510562056561035;CTM;4;-167.82189207741388
32;0.057510562056561035;CTM;4;-167.82189207741388
