D;Delta;env;chi;eng
2;0.1715366684353806;BP;1;-213.94810884855588
4;0.0859453530979431;BP;1;-211.51021769534486
8;0.028101077912245944;BP;1;-210.07890799377964
16;0.0034106890977850753;BP;1;-209.73990603062165
32;0.00017058477855539397;BP;1;-209.73114787938943
2;0.1715366684353806;CTM;2;-213.9482014611453
2;0.1715366684353806;CTM;4;-213.9482794092919
2;0.1715366684353806;CTM;8;-213.9482794092919
4;0.0859453530979431;CTM;2;-211.51022846896643
4;0.0859453530979431;CTM;4;-211.51037054972764
4;0.0859453530979431;CTM;8;-211.5103907202401
8;0.028101077912245944;CTM;2;-210.0787433667636
8;0.028101077912245944;CTM;4;-210.07900440900931
8;0.028101077912245944;CTM;8;-210.07905101246743
16;0.0034106890977850753;CTM;2;-209.7398935077448
16;0.0034106890977850753;CTM;4;-209.73969555446047
16;0.0034106890977850753;CTM;8;-209.7396196530632
32;0.00017058477855539397;CTM;2;-209.73108490967172
32;0.00017058477855539397;CTM;4;-209.73093559927617
32;0.00017058477855539397;CTM;8;-209.7309442954692
