D;Delta;env;chi;eng
2;0.3997123450093758;BP;1;-184.9952861201489
4;0.23326778419447172;BP;1;-183.49020826452258
8;0.16344729177776257;BP;1;-182.43417460056526
16;0.10907070868973835;BP;1;-181.5089243728516
32;0.06222356751684133;BP;1;-180.72393189957032
2;0.3997123450093758;CTM;2;-184.99405849507968
2;0.3997123450093758;MPS;2;-184.99243244432202
2;0.3997123450093758;CTM;4;-184.99378985026163
2;0.3997123450093758;MPS;4;-184.99342767877627
2;0.3997123450093758;CTM;8;-184.99378985026163
2;0.3997123450093758;MPS;8;-184.9934277195647
4;0.23326778419447172;MPS;2;-183.4957184111834
4;0.23326778419447172;CTM;2;-183.49733310784774
4;0.23326778419447172;MPS;4;-183.4955419566637
4;0.23326778419447172;CTM;4;-183.50127261749955
4;0.23326778419447172;MPS;8;-183.5007860402382
4;0.23326778419447172;CTM;8;-183.50030162721407
8;0.16344729177776257;MPS;2;-182.4441558884179
8;0.16344729177776257;CTM;2;-182.431480002932
8;0.16344729177776257;MPS;4;-182.43291941941726
8;0.16344729177776257;CTM;4;-182.4358142818393
8;0.16344729177776257;MPS;8;-182.4349761353118
8;0.16344729177776257;CTM;8;-182.43758789431362
16;0.10907070868973835;CTM;2;-181.48886227907582
16;0.10907070868973835;MPS;2;-181.52006025808012
16;0.10907070868973835;CTM;4;-181.50801638644654
16;0.10907070868973835;MPS;4;-181.49289631162642
16;0.10907070868973835;MPS;8;-181.50783030147684
16;0.10907070868973835;CTM;8;-181.5039394133083
32;0.06222356751684133;MPS;2;-180.7473935555904
32;0.06222356751684133;CTM;2;-180.70803114132931
32;0.06222356751684133;MPS;4;-180.7183989895334
32;0.06222356751684133;CTM;4;-180.72742298745652
32;0.06222356751684133;MPS;8;-180.7321989278856
32;0.06222356751684133;CTM;8;-180.72454570126305
64;0.02887773607857078;BP;1;-180.28008966909658
64;0.02887773607857078;BP;1;-180.28008966909658
