D;Delta;env;chi;eng
2;0.3913113185912717;BP;1;-234.8079599449068
4;0.24385383156101084;BP;1;-233.00114414328698
8;0.17325930447153767;BP;1;-231.69675371869027
16;0.11706149600413948;BP;1;-230.45911083363168
32;0.06822849294886013;BP;1;-229.46353210300052
2;0.3913113185912717;CTM;2;-234.80797001626297
2;0.3913113185912717;MPS;2;-234.80788557936964
2;0.3913113185912717;MPS;4;-234.8078913406379
2;0.3913113185912717;CTM;4;-234.80797109315935
2;0.3913113185912717;MPS;8;-234.80789134034583
2;0.3913113185912717;CTM;8;-234.80797109315935
4;0.24385383156101084;MPS;2;-233.0010325903375
4;0.24385383156101084;CTM;2;-233.00090514006703
4;0.24385383156101084;MPS;4;-233.00030861550442
4;0.24385383156101084;CTM;4;-233.00098554684726
4;0.24385383156101084;MPS;8;-233.00102860399224
4;0.24385383156101084;CTM;8;-233.00096923262822
8;0.17325930447153767;MPS;2;-231.69650569174277
8;0.17325930447153767;CTM;2;-231.6950902370387
8;0.17325930447153767;MPS;4;-231.69482946977666
8;0.17325930447153767;CTM;4;-231.69500195444658
8;0.17325930447153767;MPS;8;-231.6947870984515
8;0.17325930447153767;CTM;8;-231.6955163099901
16;0.11706149600413948;MPS;2;-230.46260039744595
16;0.11706149600413948;CTM;2;-230.4586489316348
16;0.11706149600413948;MPS;4;-230.45864952346028
16;0.11706149600413948;CTM;4;-230.45726819710197
16;0.11706149600413948;MPS;8;-230.4625410892766
16;0.11706149600413948;CTM;8;-230.45854596480063
32;0.06822849294886013;MPS;2;-229.47495041629722
32;0.06822849294886013;CTM;2;-229.46391541257043
32;0.06822849294886013;MPS;4;-229.48111804684265
32;0.06822849294886013;CTM;4;-229.4641682255908
32;0.06822849294886013;MPS;8;-229.4829592536301
64;0.03313377702846235;BP;1;-228.9080692130711
32;0.06822849294886013;CTM;8;-229.4652215916773
