D;Delta;env;chi;eng
2;0.15612573589805656;BP;1;-146.9075522317259
4;0.06883658190861254;BP;1;-144.6186314424412
8;0.008963681097828448;BP;1;-143.13705847428747
16;4.798119852993555e-15;BP;1;-143.0852734202211
32;4.798119852993555e-15;BP;1;-143.0852734202211
2;0.15612573589805656;CTM;2;-146.907928713998
2;0.15612573589805656;CTM;4;-146.9079222072011
2;0.15612573589805656;CTM;8;-146.9079222072011
4;0.06883658190861254;CTM;2;-144.61890998313447
4;0.06883658190861254;CTM;4;-144.61879953783338
4;0.06883658190861254;CTM;8;-144.6189033691083
8;0.008963681097828448;CTM;2;-143.13735050776953
8;0.008963681097828448;CTM;4;-143.13742153630372
8;0.008963681097828448;CTM;8;-143.1373872138139
16;4.798119852993555e-15;CTM;2;-143.08558981629707
16;4.798119852993555e-15;CTM;4;-143.08529417423028
16;4.798119852993555e-15;CTM;8;-143.08529417423028
32;4.798119852993555e-15;CTM;2;-143.08558981629707
32;4.798119852993555e-15;CTM;4;-143.08529417423028
32;4.798119852993555e-15;CTM;8;-143.08529417423028
