D;Delta;env;chi;eng
2;0.16370355659970884;BP;1;-151.96815228290356
8;0.009229387432141287;BP;1;-147.54176851317737
4;0.0717353559460875;BP;1;-149.26409061315402
16;4.412360604971117e-15;BP;1;-147.47683280874173
32;4.412360604971117e-15;BP;1;-147.47683280874173
4;0.0717353559460875;CTM;2;-149.26430825175223
4;0.0717353559460875;CTM;4;-149.26496663284917
4;0.0717353559460875;CTM;8;-149.26498751566027
2;0.16370355659970884;CTM;2;-151.96364611026783
2;0.16370355659970884;CTM;4;-151.96346089829365
2;0.16370355659970884;CTM;8;-151.96346089829365
8;0.009229387432141287;CTM;2;-147.54180842751484
8;0.009229387432141287;CTM;4;-147.54229791984238
8;0.009229387432141287;CTM;8;-147.54214072832087
16;4.412360604971117e-15;CTM;2;-147.47708609879737
16;4.412360604971117e-15;CTM;4;-147.4769176233928
16;4.412360604971117e-15;CTM;8;-147.4769176233928
32;4.412360604971117e-15;CTM;2;-147.47708609879737
32;4.412360604971117e-15;CTM;4;-147.4769176233928
32;4.412360604971117e-15;CTM;8;-147.4769176233928
