D;Delta;env;chi;eng
2;0.16280656957464537;BP;1;-149.12971646473724
4;0.07071459436503301;BP;1;-146.7596245506478
8;0.009318708360693614;BP;1;-145.2213699670752
16;4.088877023063422e-15;BP;1;-145.16316452271482
32;4.088877023063422e-15;BP;1;-145.16316452271482
2;0.16280656957464537;CTM;2;-149.1289403171225
2;0.16280656957464537;CTM;4;-149.12902809606746
2;0.16280656957464537;CTM;8;-149.12902809606746
4;0.07071459436503301;CTM;2;-146.75957669352277
4;0.07071459436503301;CTM;4;-146.759468065767
4;0.07071459436503301;CTM;8;-146.75947789334933
8;0.009318708360693614;CTM;2;-145.2213959543988
8;0.009318708360693614;CTM;4;-145.22153826818862
8;0.009318708360693614;CTM;8;-145.22157771427638
16;4.088877023063422e-15;CTM;2;-145.16343470046974
16;4.088877023063422e-15;CTM;4;-145.16303470726146
16;4.088877023063422e-15;CTM;8;-145.1630347072615
32;4.088877023063422e-15;CTM;2;-145.16343470046974
32;4.088877023063422e-15;CTM;4;-145.16303470726146
32;4.088877023063422e-15;CTM;8;-145.1630347072615
