D;Delta;env;chi;eng
8;8.691699918605358e-16;BP;1;-114.91815945768298
32;8.691699918605358e-16;BP;1;-114.91815945768298
4;8.691699918605358e-16;BP;1;-114.91815945768298
16;8.691699918605358e-16;BP;1;-114.91815945768298
2;0.10124037175846023;BP;1;-118.8913141469018
4;8.691699918605358e-16;CTM;2;-114.91853393536536
8;8.691699918605358e-16;CTM;4;-114.91853393536536
8;8.691699918605358e-16;CTM;8;-114.91853393536536
4;8.691699918605358e-16;CTM;8;-114.91853393536536
4;8.691699918605358e-16;CTM;4;-114.91853393536536
8;8.691699918605358e-16;CTM;2;-114.91853393536536
16;8.691699918605358e-16;CTM;4;-114.91853393536536
16;8.691699918605358e-16;CTM;8;-114.91853393536536
16;8.691699918605358e-16;CTM;2;-114.91853393536536
2;0.10124037175846023;CTM;8;-118.89128925295148
32;8.691699918605358e-16;CTM;8;-114.91853393536536
2;0.10124037175846023;CTM;4;-118.89128925295148
32;8.691699918605358e-16;CTM;4;-114.91853393536536
32;8.691699918605358e-16;CTM;2;-114.91853393536536
2;0.10124037175846023;CTM;2;-118.89148547810248
64;8.691699918605358e-16;BP;1;-114.91815945768298
