D;Delta;env;chi;eng
2;0.24956671462444022;BP;1;-220.66770034740424
4;0.13008928307266107;BP;1;-216.81485037621462
8;0.05724107605174751;BP;1;-214.624644952034
16;0.01294608562503774;BP;1;-213.6353720039343
32;0.0014913031335369266;BP;1;-213.54521546088597
2;0.24956671462444022;CTM;2;-220.66800780108724
2;0.24956671462444022;CTM;4;-220.66797437642973
2;0.24956671462444022;CTM;8;-220.66797437642973
8;0.05724107605174751;CTM;2;-214.62465623399177
8;0.05724107605174751;CTM;4;-214.6241706255062
8;0.05724107605174751;CTM;8;-214.62453888760913
16;0.01294608562503774;CTM;2;-213.63512313345538
16;0.01294608562503774;CTM;4;-213.63494022990733
4;0.13008928307266107;CTM;2;-216.81509428705286
4;0.13008928307266107;CTM;4;-216.81506558692877
4;0.13008928307266107;CTM;8;-216.81496807448357
16;0.01294608562503774;CTM;8;-213.63514498795982
32;0.0014913031335369266;CTM;2;-213.54470048653445
32;0.0014913031335369266;CTM;4;-213.5447256484615
32;0.0014913031335369266;CTM;8;-213.5446500832666
