D;Delta;env;chi;eng
2;0.24597138337357502;BP;1;-162.65633018682863
4;0.06313509809477878;BP;1;-160.04125622421944
8;0.01768881824955758;BP;1;-159.610523730959
16;0.003336490750400086;BP;1;-159.5480608128157
32;0.0004518735135734113;BP;1;-159.544804511534
