D;Delta;env;chi;eng
2;0.16202444287973033;BP;1;-218.5485492319718
4;0.07475952030323968;BP;1;-216.83635296814035
8;0.02882744980368915;BP;1;-216.01873504789876
16;0.005166221215794596;BP;1;-215.73544346654273
32;0.00044255541734170234;BP;1;-215.7195485532919
2;0.16202444287973033;CTM;2;-218.5486749960068
2;0.16202444287973033;CTM;4;-218.5486481906833
2;0.16202444287973033;CTM;8;-218.5486481906833
4;0.07475952030323968;CTM;2;-216.83640524236188
4;0.07475952030323968;CTM;4;-216.8365037707094
4;0.07475952030323968;CTM;8;-216.83651693705957
8;0.02882744980368915;CTM;2;-216.01883100458886
8;0.02882744980368915;CTM;4;-216.0190616615351
8;0.02882744980368915;CTM;8;-216.01898466267866
16;0.005166221215794596;CTM;2;-215.73552187217996
16;0.005166221215794596;CTM;4;-215.73560202231883
32;0.00044255541734170234;CTM;2;-215.71957461936074
16;0.005166221215794596;CTM;8;-215.73559669165672
32;0.00044255541734170234;CTM;4;-215.71966662904913
32;0.00044255541734170234;CTM;8;-215.71968637107818
32;0.0004425554173415707;BP;1;-215.71954855329324
