D;Delta;env;chi;eng
4;0.05660431073133589;BP;1;-144.40046476384788
2;0.15404382396467278;BP;1;-146.5930575853501
8;0.006658535154877688;BP;1;-143.33616912659525
32;3.928897667730568e-15;BP;1;-143.30207655200437
16;3.928897667730568e-15;BP;1;-143.30207655200437
2;0.15404382396467278;CTM;2;-146.59462079427172
2;0.15404382396467278;CTM;4;-146.5957407896501
2;0.15404382396467278;CTM;8;-146.5957407896501
4;0.05660431073133589;CTM;2;-144.40185077006086
4;0.05660431073133589;CTM;4;-144.40219924038203
4;0.05660431073133589;CTM;8;-144.40232874086658
16;3.928897667730568e-15;CTM;2;-143.30224399893635
16;3.928897667730568e-15;CTM;4;-143.30213038127195
16;3.928897667730568e-15;CTM;8;-143.30213038127195
8;0.006658535154877688;CTM;2;-143.33619812626034
8;0.006658535154877688;CTM;4;-143.33642178136913
8;0.006658535154877688;CTM;8;-143.33642310825718
32;3.928897667730568e-15;CTM;2;-143.30224399893635
32;3.928897667730568e-15;CTM;4;-143.30213038127195
32;3.928897667730568e-15;CTM;8;-143.30213038127195
64;3.928897667730568e-15;BP;1;-143.30207655200437
